Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1979","1979","gigagrams","22.1694","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1980","1980","gigagrams","22.4213","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1981","1981","gigagrams","22.8032","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1982","1982","gigagrams","23.1471","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1983","1983","gigagrams","26.1259","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1984","1984","gigagrams","25.9162","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1985","1985","gigagrams","27.0561","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1986","1986","gigagrams","29.1134","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1987","1987","gigagrams","29.707","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1988","1988","gigagrams","32.3872","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1989","1989","gigagrams","32.894","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1990","1990","gigagrams","33.5543","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1991","1991","gigagrams","34.2545","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1992","1992","gigagrams","35.0751","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1993","1993","gigagrams","34.898","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1994","1994","gigagrams","37.2279","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1995","1995","gigagrams","39.2841","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1996","1996","gigagrams","41.7868","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1997","1997","gigagrams","41.6353","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1998","1998","gigagrams","38.9287","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1999","1999","gigagrams","39.2857","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2000","2000","gigagrams","40.2842","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2001","2001","gigagrams","40.1628","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2002","2002","gigagrams","41.4979","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2003","2003","gigagrams","42.451","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2004","2004","gigagrams","43.9493","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2005","2005","gigagrams","45.4193","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2006","2006","gigagrams","48.9392","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2007","2007","gigagrams","51.3135","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2008","2008","gigagrams","51.9007","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2009","2009","gigagrams","55.5738","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2010","2010","gigagrams","58.1575","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2011","2011","gigagrams","64.5327","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2012","2012","gigagrams","72.9143","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2013","2013","gigagrams","81.1454","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2014","2014","gigagrams","87.721","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2015","2015","gigagrams","93.0545","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2016","2016","gigagrams","99.0614","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2030","2030","gigagrams","54.4356","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5304","South-Eastern Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2050","2050","gigagrams","58.9339","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1961","1961","gigagrams","262.3481","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1962","1962","gigagrams","260.9345","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1963","1963","gigagrams","258.282","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1964","1964","gigagrams","269.1638","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1965","1965","gigagrams","278.4025","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1966","1966","gigagrams","287.7579","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1967","1967","gigagrams","294.1819","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1968","1968","gigagrams","306.7933","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1969","1969","gigagrams","309.5543","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1970","1970","gigagrams","308.8832","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1971","1971","gigagrams","303.5177","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1972","1972","gigagrams","299.5515","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1973","1973","gigagrams","301.9146","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1974","1974","gigagrams","306.4448","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1975","1975","gigagrams","311.6688","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1976","1976","gigagrams","317.9024","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1977","1977","gigagrams","329.2722","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1978","1978","gigagrams","341.7648","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1979","1979","gigagrams","354.0415","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1980","1980","gigagrams","378.0269","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1981","1981","gigagrams","401.5968","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1982","1982","gigagrams","416.2528","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1983","1983","gigagrams","430.3716","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1984","1984","gigagrams","419.3144","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1985","1985","gigagrams","363.8491","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1986","1986","gigagrams","381.9192","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1987","1987","gigagrams","393.1261","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1988","1988","gigagrams","396.5435","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1989","1989","gigagrams","408.0183","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1990","1990","gigagrams","411.4757","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1991","1991","gigagrams","380.9136","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1992","1992","gigagrams","430.032","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1993","1993","gigagrams","411.6266","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1994","1994","gigagrams","400.0937","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1995","1995","gigagrams","390.2314","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1996","1996","gigagrams","381.1951","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1997","1997","gigagrams","384.766","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1998","1998","gigagrams","380.9672","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","1999","1999","gigagrams","370.2307","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2000","2000","gigagrams","379.068","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2001","2001","gigagrams","356.8969","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2002","2002","gigagrams","359.9224","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2003","2003","gigagrams","371.0861","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2004","2004","gigagrams","381.0084","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2005","2005","gigagrams","397.9537","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2006","2006","gigagrams","412.0999","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2007","2007","gigagrams","431.2005","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2008","2008","gigagrams","417.7257","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2009","2009","gigagrams","402.326","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2010","2010","gigagrams","391.9388","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2011","2011","gigagrams","422.4131","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2012","2012","gigagrams","435.9125","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2013","2013","gigagrams","451.0121","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2014","2014","gigagrams","465.6056","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2015","2015","gigagrams","475.7481","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2016","2016","gigagrams","480.6735","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2030","2030","gigagrams","573.7287","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5305","Western Asia","72254","Emissions (CH4) (Enteric)","976","Sheep","2050","2050","gigagrams","653.2321","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1961","1961","gigagrams","2133.8584","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1962","1962","gigagrams","2174.7427","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1963","1963","gigagrams","2166.1579","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1964","1964","gigagrams","2117.8952","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1965","1965","gigagrams","2062.9103","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1966","1966","gigagrams","2096.3302","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1967","1967","gigagrams","2142.6928","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1968","1968","gigagrams","2158.1701","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1969","1969","gigagrams","2153.5371","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1970","1970","gigagrams","2048.1796","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1971","1971","gigagrams","2095.1678","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1972","1972","gigagrams","2108.4871","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1973","1973","gigagrams","2107.9185","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1974","1974","gigagrams","2136.5104","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1975","1975","gigagrams","2158.7229","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1976","1976","gigagrams","2127.4322","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1977","1977","gigagrams","2056.4546","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1978","1978","gigagrams","2092.2741","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1979","1979","gigagrams","2117.1606","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1980","1980","gigagrams","2134.1434","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1981","1981","gigagrams","2129.7874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1982","1982","gigagrams","2181.2564","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1983","1983","gigagrams","2200.0237","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1984","1984","gigagrams","2238.4209","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1985","1985","gigagrams","2229.0967","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1986","1986","gigagrams","2303.4942","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1987","1987","gigagrams","2324.5505","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1988","1988","gigagrams","2368.4757","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1989","1989","gigagrams","2382.1502","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1990","1990","gigagrams","2361.9601","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1991","1991","gigagrams","2298.1685","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1992","1992","gigagrams","1700.8301","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1993","1993","gigagrams","1625.4019","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1994","1994","gigagrams","1529.0368","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1995","1995","gigagrams","1426.0363","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1996","1996","gigagrams","1324.0955","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1997","1997","gigagrams","1283.1036","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1998","1998","gigagrams","1253.8642","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","1999","1999","gigagrams","1212.2811","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","2000","2000","gigagrams","1191.5408","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","2001","2001","gigagrams","1102.9707","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","2002","2002","gigagrams","1095.7564","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","2003","2003","gigagrams","1097.0765","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","2004","2004","gigagrams","1101.9135","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","2005","2005","gigagrams","1100.377","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","2006","2006","gigagrams","1093.028","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","2007","2007","gigagrams","1088.1328","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","2008","2008","gigagrams","1070.4537","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","2009","2009","gigagrams","1052.8699","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5400","Europe","72254","Emissions (CH4) (Enteric)","976","Sheep","2010","2010","gigagrams","1041.0888","A","Aggregate, may include official, semi-official, estimated or calculated data"
