Domain Code|Domain|Area Code|Area|Element Code|Element|Item Code|Item|Year Code|Year|Unit|Value|Flag|Flag Description
QA|Live Animals|104|Ireland|5112|Stocks|1057|Chickens|2008|2008|1000 Head|13200|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1057|Chickens|2009|2009|1000 Head|15000|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1057|Chickens|2010|2010|1000 Head|13800|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1057|Chickens|2011|2011|1000 Head|14000|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1057|Chickens|2012|2012|1000 Head|14500|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1057|Chickens|2013|2013|1000 Head|15000|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1057|Chickens|2014|2014|1000 Head|15100|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1057|Chickens|2015|2015|1000 Head|15237|Im|FAO data based on imputation methodology
QA|Live Animals|104|Ireland|5112|Stocks|1057|Chickens|2016|2016|1000 Head|15449|Im|FAO data based on imputation methodology
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1961|1961|1000 Head|365||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1962|1962|1000 Head|316||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1963|1963|1000 Head|292||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1964|1964|1000 Head|271||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1965|1965|1000 Head|246||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1966|1966|1000 Head|218||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1967|1967|1000 Head|189||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1968|1968|1000 Head|185||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1969|1969|1000 Head|167||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1970|1970|1000 Head|159||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1971|1971|1000 Head|148||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1972|1972|1000 Head|150|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1973|1973|1000 Head|161||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1974|1974|1000 Head|165||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1975|1975|1000 Head|161||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1976|1976|1000 Head|136||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1977|1977|1000 Head|201||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1978|1978|1000 Head|199||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1979|1979|1000 Head|201||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1980|1980|1000 Head|202||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1981|1981|1000 Head|208||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1982|1982|1000 Head|219||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1983|1983|1000 Head|220||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1984|1984|1000 Head|167||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1985|1985|1000 Head|46||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1986|1986|1000 Head|86||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1987|1987|1000 Head|109||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1988|1988|1000 Head|138||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1989|1989|1000 Head|150|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1990|1990|1000 Head|150|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1991|1991|1000 Head|140|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1992|1992|1000 Head|140|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1993|1993|1000 Head|150|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1994|1994|1000 Head|160|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1995|1995|1000 Head|150|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1996|1996|1000 Head|210|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1997|1997|1000 Head|230|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1998|1998|1000 Head|190|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|1999|1999|1000 Head|190|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2000|2000|1000 Head|190|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2001|2001|1000 Head|190|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2002|2002|1000 Head|190|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2003|2003|1000 Head|190|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2004|2004|1000 Head|190|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2005|2005|1000 Head|190|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2006|2006|1000 Head|200|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2007|2007|1000 Head|250|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2008|2008|1000 Head|250|F|FAO estimate
